cliente_id,primeiro_nome,ultimo_nome,email,telefone,segmento_rfm,data_primeira_compra,data_ultima_compra,total_compras,lifetime_value,permite_email,permite_sms,permite_push,status_ativo,data_criacao
548,Hellena,Silva,hellena.silva226@icloud.com,(11) 900000548,regular,2025-11-22,2026-05-02,3,687.85,True,False,False,True,2025-01-30 00:00:00+00:00
549,Gustavo,Moreira,gustavo.moreira651@bol.com.br,(11) 900000549,regular,2025-12-31,2026-04-28,2,1959.27,True,False,False,True,2025-09-05 00:00:00+00:00
550,Sophia,Dias,sophia.dias356@live.com,(11) 900000550,novo,,,0,0.0,True,False,False,True,2026-02-27 00:00:00+00:00
551,Olívia,,olívia.caldeira842@uol.com.br,(42) 98542-4932,regular,2025-08-30,2026-04-25,4,1007.76,True,False,True,True,2025-04-21 00:00:00+00:00
552,Diego,,diego.dasneves437@terra.com.br,(75) 90207-0160,dormant,2024-12-05,2024-12-05,1,189.01,True,False,True,True,2025-02-07 00:00:00+00:00
553,Erick,Lima,erick.lima429@outlook.com.br,(11) 900000553,dormant,2024-08-14,2024-08-14,1,360.13,True,False,False,True,2025-04-21 00:00:00+00:00
554,Sophie,Barros,sophie.barros69@live.com,,premium,2024-11-05,2026-06-16,21,6901.1,True,False,False,False,2025-03-13 00:00:00+00:00
555,João,Borges,joão.borges871@live.com,(11) 900000555,dormant,2025-01-26,2025-01-26,1,203.75,True,False,True,True,2025-06-16 00:00:00+00:00
556,Valentim,Fonseca,valentim.fonseca323@outlook.com.br,(11) 900000556,dormant,2025-12-20,2025-12-20,1,127.57,True,True,False,True,2024-06-30 00:00:00+00:00
557,Clara,Mendes,clara.mendes892@live.com,(11) 900000557,premium,2025-07-25,2026-06-22,9,7914.44,True,False,False,True,2024-12-02 00:00:00+00:00
558,Heitor,Duarte,heitor.558@exemplo.com.br,(11) 900000558,novo,,,0,0.0,True,False,True,True,2026-04-22 00:00:00+00:00
559,Ryan,Novaes,ryan.novaes527@yahoo.com.br,(88) 96153-9669,dormant,2025-06-02,2025-06-02,1,337.64,True,True,False,True,2024-12-10 00:00:00+00:00
560,Caroline,Nogueira,caroline.nogueira528@uol.com.br,(11) 900000560,dormant,2024-07-10,2024-07-10,1,102.64,True,True,True,True,2025-04-18 00:00:00+00:00
561,Gael,Macedo,gael.macedo788@yahoo.com.br,(24) 96191-9657,novo,,,0,0.0,True,True,False,True,2026-04-13 00:00:00+00:00
562,Davi,Borges,davi.borges928@uol.com.br,(11) 900000562,dormant,2025-02-10,2025-02-10,1,307.75,True,False,False,True,2024-01-07 00:00:00+00:00
563,Maitê,Costa,maitê.costa765@uol.com.br,(31) 94946-5190,regular,2025-07-04,2026-06-14,2,552.74,True,False,False,True,2025-09-22 00:00:00+00:00
564,Nina,Guerra,nina.guerra283@yahoo.com.br,(19) 90580-0851,regular,2025-07-17,2026-04-07,3,614.93,True,False,False,True,2025-06-23 00:00:00+00:00
565,Alexia,Alves,alexia.alves910@uol.com.br,(71) 99656-6668,premium,2024-07-08,2026-06-06,11,6582.88,True,False,False,True,2024-08-25 00:00:00+00:00
566,Otávio,Ribeiro,otávio.ribeiro109@yahoo.com.br,(86) 92386-5624,premium,2025-11-26,2026-06-04,24,9082.72,True,True,False,True,2025-02-19 00:00:00+00:00
567,José,Carvalho,josé.carvalho867@gmail.com,(11) 900000567,premium,2024-08-24,2026-06-23,15,12429.56,True,False,False,True,2025-03-28 00:00:00+00:00
568,Maria Alice,Viana,maria alice.viana619@outlook.com.br,,regular,2025-08-01,2026-06-26,3,1430.84,True,False,True,True,2025-03-04 00:00:00+00:00
569,Luiz Miguel,Marques,luiz miguel.marques413@icloud.com,(68) 98765-3269,regular,2026-02-11,2026-06-16,3,752.18,True,True,False,True,2025-06-08 00:00:00+00:00
570,Anthony Gabriel,Oliveira,anthony gabriel.oliveira952@live.com,(11) 900000570,regular,2025-10-13,2026-06-15,4,804.31,True,False,True,False,2025-03-07 00:00:00+00:00
571,Maria Sophia,Santos,maria sophia.santos988@terra.com.br,(11) 900000571,dormant,2024-12-27,2024-12-27,1,233.33,True,False,False,True,2024-05-13 00:00:00+00:00
572,Emanuel,Moreira,emanuel.moreira226@hotmail.com,(11) 900000572,premium,2025-12-21,2026-06-17,18,9300.73,True,False,False,True,2024-06-02 00:00:00+00:00
573,Sophie,Vasconcelos,sophie.vasconcelos326@gmail.com,(85) 97879-5654,premium,2025-05-18,2026-06-06,10,5338.79,True,True,False,True,2024-09-29 00:00:00+00:00
574,Amanda,Cavalcante,amanda.cavalcante844@gmail.com,(22) 99407-9290,premium,2024-09-19,2026-06-20,12,11142.64,True,False,False,True,2025-03-12 00:00:00+00:00
575,Ana,Sousa,ana.sousa237@gmail.com,(17) 97128-1442,premium,2025-04-16,2026-06-29,8,6559.23,True,False,False,False,2024-09-04 00:00:00+00:00
576,Alana,da Mota,alana.damota936@bol.com.br,(11) 900000576,dormant,2024-09-13,2024-09-13,1,215.02,True,False,True,True,2024-02-11 00:00:00+00:00
577,Vicente,Viana,vicente.viana668@uol.com.br,,regular,2025-07-26,2026-06-10,4,1075.66,True,False,True,True,2025-07-13 00:00:00+00:00
578,Maria Vitória,Cirino,maria vitória.cirino874@icloud.com,(11) 900000578,novo,,,0,0.0,True,False,False,True,2026-01-09 00:00:00+00:00
579,Renan,Ribeiro,renan.ribeiro403@live.com,(11) 900000579,dormant,2024-07-12,2024-07-12,1,179.22,True,False,False,True,2025-04-23 00:00:00+00:00
580,Maria Fernanda,Guerra,maria fernanda.guerra394@live.com,(22) 97836-6742,dormant,2025-09-19,2025-09-19,1,283.86,True,False,True,True,2024-03-27 00:00:00+00:00
581,Sofia,Lopes,sofia.lopes222@gmail.com,(17) 97658-0185,regular,2025-08-20,2026-04-17,4,598.44,True,True,False,True,2025-02-20 00:00:00+00:00
582,Luana,Pimenta,luana.pimenta749@bol.com.br,(35) 94414-9673,dormant,2025-05-12,2025-05-12,1,392.98,True,False,True,True,2024-02-22 00:00:00+00:00
583,Mathias,Moreira,mathias.moreira376@terra.com.br,(11) 900000583,novo,,,0,0.0,True,True,False,True,2026-02-23 00:00:00+00:00
584,Sabrina,Caldeira,sabrina.caldeira651@live.com,(42) 93443-0091,dormant,2025-03-06,2025-03-06,1,59.77,True,False,False,True,2025-05-29 00:00:00+00:00
585,Danilo,Peixoto,danilo.peixoto161@uol.com.br,(11) 900000585,dormant,2025-12-24,2025-12-24,1,351.83,True,False,False,True,2024-04-18 00:00:00+00:00
586,Léo,da Cunha,léo.dacunha653@bol.com.br,(84) 91746-5421,dormant,2025-03-06,2025-03-06,1,211.74,True,True,False,True,2024-06-09 00:00:00+00:00
587,Yuri,,yuri.vasconcelos11@gmail.com,(51) 96504-4271,premium,2025-05-29,2026-06-16,8,8613.18,True,True,True,True,2024-07-11 00:00:00+00:00
588,Mariane,Costa,mariane.costa870@outlook.com.br,(11) 900000588,premium,2025-12-11,2026-06-01,8,12728.23,True,True,False,True,2024-04-22 00:00:00+00:00
589,Luísa,Silva,luísa.silva874@bol.com.br,(11) 900000589,premium,2025-01-13,2026-06-17,12,14415.3,True,False,False,True,2024-08-07 00:00:00+00:00
590,Kaique,Rezende,kaique.rezende284@gmail.com,(11) 900000590,regular,2026-02-28,2026-06-10,4,746.41,True,False,True,True,2025-04-17 00:00:00+00:00
591,Mariane,,mariane.591@exemplo.com.br,(63) 91830-6719,regular,2025-11-12,2026-06-02,2,1951.8,False,False,False,True,2024-12-09 00:00:00+00:00
592,Stella,Fogaça,stella.fogaça549@terra.com.br,(22) 96015-8517,dormant,2024-12-06,2024-12-06,1,242.06,True,False,True,True,2025-05-15 00:00:00+00:00
593,Amanda,Ramos,amanda.ramos407@uol.com.br,(11) 900000593,regular,2025-11-30,2026-06-10,2,1526.31,True,True,False,True,2025-09-18 00:00:00+00:00
594,Mariah,Barros,mariah.barros602@live.com,(11) 900000594,regular,2026-01-19,2026-05-22,4,1094.08,True,True,True,True,2025-04-11 00:00:00+00:00
595,Davi Lucas,Vieira,davi lucas.vieira163@icloud.com,(24) 97870-0505,novo,,,0,0.0,True,False,True,True,2026-03-03 00:00:00+00:00
596,Bryan,Guerra,bryan.guerra394@hotmail.com,(11) 900000596,regular,2025-11-20,2026-06-07,2,1661.98,True,True,True,True,2025-05-20 00:00:00+00:00
597,João Miguel,Mendonça,joão miguel.mendonça334@gmail.com,(85) 99032-0204,regular,2025-12-19,2026-05-28,3,1999.2,True,False,False,True,2024-12-21 00:00:00+00:00
598,Gael,Marques,gael.marques824@yahoo.com.br,(11) 900000598,premium,2025-06-04,2026-06-28,7,4995.14,True,False,True,True,2025-03-15 00:00:00+00:00
599,Letícia,Fernandes,letícia.fernandes108@outlook.com.br,(33) 91982-5309,dormant,2025-07-09,2025-07-09,1,167.63,True,False,False,True,2024-11-20 00:00:00+00:00
600,Luiz Felipe,Farias,luiz felipe.farias996@hotmail.com,(11) 900000600,regular,2026-02-21,2026-06-11,3,1624.42,True,False,True,True,2025-07-14 00:00:00+00:00
601,Ryan,Pacheco,ryan.pacheco683@gmail.com,(11) 900000601,regular,2025-08-08,2026-06-20,2,915.43,True,False,True,True,2025-05-28 00:00:00+00:00
602,Anthony Gabriel,Cavalcanti,anthony gabriel.cavalcanti605@hotmail.com.br,(16) 96723-2487,premium,2025-12-22,2026-06-21,5,14784.03,True,False,False,True,2025-06-24 00:00:00+00:00
603,Juliana,da Costa,juliana.dacosta344@yahoo.com.br,(11) 900000603,regular,2025-10-25,2026-04-29,3,1698.62,True,True,False,True,2025-09-03 00:00:00+00:00
604,Anthony,Novais,anthony.604@exemplo.com.br,(11) 900000604,regular,2025-11-29,2026-06-11,2,1997.84,True,True,False,True,2025-06-24 00:00:00+00:00
605,Maria Fernanda,Vargas,maria fernanda.vargas615@uol.com.br,(14) 90312-7722,regular,2025-09-20,2026-06-11,4,1832.41,True,False,False,True,2025-04-01 00:00:00+00:00
606,Caio,Aragão,caio.aragão193@terra.com.br,(16) 93645-9701,novo,,,0,0.0,True,True,False,True,2026-01-18 00:00:00+00:00
607,Cauã,Nascimento,cauã.nascimento718@yahoo.com.br,(11) 900000607,regular,2025-12-30,2026-05-25,2,579.4,True,False,False,True,2024-11-29 00:00:00+00:00
608,Aylla,Leão,aylla.leão661@uol.com.br,(33) 93153-1363,regular,2025-10-30,2026-05-06,2,1011.72,False,False,True,True,2025-04-20 00:00:00+00:00
609,Fernanda,Câmara,fernanda.câmara340@hotmail.com,(85) 99706-2397,dormant,2024-12-11,2024-12-11,1,466.51,True,True,True,True,2024-03-20 00:00:00+00:00
610,Luiz Henrique,Gomes,luiz henrique.gomes141@terra.com.br,,regular,2025-11-01,2026-04-24,3,874.83,True,False,False,True,2025-02-07 00:00:00+00:00
611,João Gabriel,Marques,joão gabriel.marques939@uol.com.br,(44) 94352-0904,premium,2024-10-11,2026-06-19,21,9158.98,True,True,True,True,2024-12-16 00:00:00+00:00
612,João Gabriel,Camargo,joão gabriel.camargo249@live.com,(82) 96253-4929,regular,2026-03-11,2026-04-03,3,1509.24,True,False,True,True,2025-05-04 00:00:00+00:00
613,Luigi,Oliveira,luigi.oliveira106@icloud.com.br,(11) 900000613,regular,2025-09-10,2026-05-23,3,757.52,True,True,False,True,2025-01-10 00:00:00+00:00
614,Agatha,Albuquerque,agatha.albuquerque425@outlook.com.br,(11) 900000614,regular,2025-07-23,2026-06-20,2,1860.3,True,False,False,True,2025-03-30 00:00:00+00:00
615,Anthony,Leão,anthony.leão621@gmail.com,(11) 900000615,premium,2025-11-06,2026-06-12,14,4464.22,True,False,False,True,2025-04-26 00:00:00+00:00
616,Marcela,Monteiro,marcela.616@exemplo.com.br,(11) 900000616,dormant,2024-12-03,2024-12-03,1,110.74,True,False,False,True,2025-05-02 00:00:00+00:00
617,Fernando,Almeida,fernando.almeida895@live.com,(24) 92799-0772,novo,,,0,0.0,True,False,False,True,2026-05-28 00:00:00+00:00
618,Jade,Cirino,jade.618@exemplo.com.br,(83) 90165-8046,regular,2026-03-07,2026-04-25,2,879.8,True,True,False,True,2025-02-08 00:00:00+00:00
619,Vitor Hugo,Sampaio,vitor hugo.sampaio42@icloud.com,(11) 900000619,regular,2025-11-15,2026-05-02,4,811.69,True,True,False,True,2025-03-14 00:00:00+00:00
620,Hadassa,Fonseca,hadassa.fonseca634@live.com,(11) 900000620,dormant,2024-12-22,2024-12-22,1,187.04,True,False,True,True,2024-09-01 00:00:00+00:00
621,Bruna,da Costa,bruna.dacosta892@icloud.com,(11) 900000621,regular,2025-11-03,2026-06-12,2,848.12,True,False,False,True,2025-03-14 00:00:00+00:00
622,Lavínia,da Mota,lavínia.damota784@gmail.com,(11) 900000622,regular,2025-10-19,2026-04-10,2,1833.28,True,False,False,True,2025-03-26 00:00:00+00:00
623,Sophia,Rocha,sophia.rocha82@icloud.com,,dormant,2024-08-16,2024-08-16,1,237.49,True,True,False,True,2025-05-30 00:00:00+00:00
624,Ana,Machado,ana.624@exemplo.com.br,(11) 900000624,novo,,,0,0.0,True,False,True,True,2026-02-04 00:00:00+00:00
625,Henrique,Cavalcante,henrique.625@exemplo.com.br,(11) 900000625,premium,2025-05-11,2026-06-05,13,9635.52,True,False,False,True,2025-01-25 00:00:00+00:00
626,Vitória,Cardoso,vitória.cardoso169@live.com,(41) 96704-3103,regular,2025-07-31,2026-04-12,3,1962.63,True,False,True,True,2025-09-26 00:00:00+00:00
627,Raquel,Ramos,raquel.ramos104@terra.com.br,(65) 99557-9887,regular,2026-03-23,2026-05-22,2,1180.12,True,False,False,True,2025-01-20 00:00:00+00:00
628,Maria Cecília,da Rosa,maria cecília.darosa380@yahoo.com.br,(24) 92437-5402,novo,,,0,0.0,True,True,False,True,2026-02-02 00:00:00+00:00
629,Clarice,da Paz,clarice.dapaz753@live.com,(11) 900000629,regular,2025-12-16,2026-06-13,4,969.27,True,False,False,True,2025-05-18 00:00:00+00:00
630,Renan,Camargo,renan.camargo520@gmail.com,(31) 99274-5238,dormant,2024-07-09,2024-07-09,1,192.41,False,True,False,True,2024-03-14 00:00:00+00:00
631,Bernardo,Rios,bernardo.rios793@terra.com.br,(41) 92578-2841,regular,2026-02-18,2026-04-17,3,1223.34,True,True,False,True,2024-12-30 00:00:00+00:00
632,Benicio,Guerra,benicio.guerra432@live.com,(11) 900000632,dormant,2024-07-31,2024-07-31,1,224.43,True,False,False,True,2024-08-10 00:00:00+00:00
633,Maria Júlia,da Rocha,maria júlia.darocha789@yahoo.com.br,(75) 95170-2814,regular,2025-10-30,2026-05-31,3,681.73,True,True,False,True,2025-03-17 00:00:00+00:00
634,Benicio,Guerra,benicio.guerra623@uol.com.br,(77) 95150-9398,regular,2025-10-05,2026-04-21,2,1534.74,True,False,False,True,2025-05-04 00:00:00+00:00
635,Pedro Miguel,Viana,pedro miguel.viana681@bol.com.br,(11) 900000635,novo,,,0,0.0,True,False,False,True,2026-02-16 00:00:00+00:00
636,Mariane,Dias,mariane.636@exemplo.com.br,(11) 900000636,regular,2025-12-11,2026-04-25,3,1783.89,True,True,False,True,2025-02-16 00:00:00+00:00
637,Alice,Ferreira,alice.ferreira867@terra.com.br,(24) 97813-7674,regular,2026-02-23,2026-06-18,4,1897.6,True,False,True,True,2025-08-20 00:00:00+00:00
638,Luan,Siqueira,luan.siqueira270@outlook.com.br,(66) 92991-2347,regular,2025-12-19,2026-05-19,3,667.45,True,False,False,True,2025-04-01 00:00:00+00:00
639,Sabrina,Farias,sabrina.farias963@hotmail.com,(49) 91064-6287,premium,2024-08-21,2026-06-21,21,5563.08,True,False,False,True,2025-02-17 00:00:00+00:00
640,João Guilherme,Costa,joão guilherme.costa870@yahoo.com.br,(51) 94870-4947,dormant,2025-06-03,2025-06-03,1,470.48,True,False,False,True,2024-04-26 00:00:00+00:00
641,Maria Fernanda,Câmara,maria fernanda.641@exemplo.com.br,(11) 900000641,dormant,2024-09-13,2024-09-13,1,344.33,True,False,False,True,2024-10-04 00:00:00+00:00
642,Mariane,Sales,mariane.sales717@uol.com.br,(11) 900000642,regular,2026-01-08,2026-06-15,2,1306.53,True,False,False,True,2025-09-01 00:00:00+00:00
643,Luiza,da Luz,luiza.643@exemplo.com.br,(11) 900000643,premium,2025-04-09,2026-06-10,24,2092.25,True,False,False,True,2025-06-20 00:00:00+00:00
644,João Vitor,Dias,joão vitor.dias798@live.com,(11) 900000644,regular,2025-12-31,2026-06-07,4,1806.01,True,True,False,True,2025-03-12 00:00:00+00:00
645,Amanda,da Rocha,amanda.darocha942@icloud.com,(11) 900000645,premium,2025-10-06,2026-06-05,16,7668.61,True,True,False,True,2025-05-01 00:00:00+00:00
646,Ana Vitória,Rodrigues,ana vitória.rodrigues61@bol.com.br,(13) 95189-5202,regular,2025-12-07,2026-04-30,3,546.6,True,False,False,True,2025-01-06 00:00:00+00:00
647,Rafaela,da Paz,rafaela.dapaz10@terra.com.br,(89) 96521-3283,regular,2026-02-04,2026-06-03,4,854.51,True,False,False,True,2025-06-13 00:00:00+00:00
648,Marcos Vinicius,Vieira,marcos vinicius.vieira158@icloud.com.br,(11) 900000648,dormant,2025-09-02,2025-09-02,1,162.72,True,False,False,True,2025-05-26 00:00:00+00:00
649,Ana Lívia,Sales,ana lívia.sales819@terra.com.br,(11) 900000649,regular,2025-09-21,2026-06-12,2,1326.04,True,True,False,True,2025-03-27 00:00:00+00:00
650,Pedro Miguel,Cardoso,pedro miguel.cardoso664@yahoo.com.br,(11) 900000650,dormant,2024-07-29,2024-07-29,1,350.02,True,False,False,True,2024-07-15 00:00:00+00:00
651,Arthur Miguel,Vasconcelos,arthur miguel.651@exemplo.com.br,(71) 90310-8907,regular,2026-03-22,2026-04-27,2,1675.96,True,True,False,True,2025-03-17 00:00:00+00:00
652,Isaac,da Cunha,isaac.dacunha281@gmail.com,(11) 900000652,premium,2024-09-06,2026-06-11,9,8854.32,True,False,True,True,2024-09-30 00:00:00+00:00
653,Léo,Rios,léo.rios345@terra.com.br,(11) 900000653,dormant,2025-07-14,2025-07-14,1,284.1,True,False,False,True,2024-03-29 00:00:00+00:00
654,Rodrigo,Montenegro,rodrigo.montenegro355@hotmail.com,(11) 900000654,regular,2025-12-30,2026-04-26,4,1434.76,True,False,True,True,2025-08-02 00:00:00+00:00
655,Anthony,Silveira,anthony.silveira194@hotmail.com,(11) 900000655,dormant,2025-12-22,2025-12-22,1,58.26,True,False,True,True,2024-12-31 00:00:00+00:00
656,Daniela,Garcia,daniela.garcia351@outlook.com.br,(11) 900000656,dormant,2025-06-06,2025-06-06,1,316.62,True,True,False,True,2024-05-01 00:00:00+00:00
657,Raquel,Carvalho,raquel.carvalho276@live.com,(45) 94801-5716,novo,,,0,0.0,False,False,True,True,2026-05-15 00:00:00+00:00
658,Alice,Marques,alice.marques754@bol.com.br,(75) 93864-6317,dormant,2025-09-23,2025-09-23,1,121.3,True,False,False,True,2025-05-11 00:00:00+00:00
659,Emilly,Cavalcanti,emilly.cavalcanti168@gmail.com,(91) 91678-1126,premium,2025-05-25,2026-06-29,23,7330.31,True,False,False,True,2024-01-25 00:00:00+00:00
660,Isadora,Sales,isadora.sales30@hotmail.com,(11) 900000660,novo,,,0,0.0,False,True,False,True,2026-02-01 00:00:00+00:00
661,Ravi Lucca,Lima,ravi lucca.lima803@live.com,(15) 99946-5796,dormant,2025-07-06,2025-07-06,1,398.6,True,False,True,True,2024-03-13 00:00:00+00:00
662,Maria Vitória,Moraes,maria vitória.moraes83@bol.com.br,(11) 900000662,premium,2025-06-24,2026-06-15,25,13572.87,True,True,False,True,2025-03-21 00:00:00+00:00
663,Bento,Brito,bento.brito637@gmail.com,(11) 900000663,premium,2025-02-27,2026-06-06,13,9943.3,True,False,True,True,2025-01-01 00:00:00+00:00
664,Gael,Teixeira,gael.teixeira538@hotmail.com,(99) 97734-7784,dormant,2025-10-12,2025-10-12,1,343.67,True,False,True,True,2024-03-01 00:00:00+00:00
665,Vitória,Fernandes,vitória.fernandes409@icloud.com,(11) 900000665,regular,2026-01-03,2026-05-12,4,763.68,True,False,False,True,2025-03-20 00:00:00+00:00
666,Maria Clara,Andrade,maria clara.andrade503@gmail.com,(11) 900000666,regular,2026-03-25,2026-05-23,2,1649.24,True,False,True,True,2025-06-12 00:00:00+00:00
667,Mariah,Teixeira,mariah.teixeira261@hotmail.com,(91) 98897-7828,novo,,,0,0.0,True,True,True,True,2026-01-31 00:00:00+00:00
668,Daniel,Gonçalves,daniel.gonçalves681@bol.com.br,(92) 99695-4500,premium,2025-05-03,2026-06-23,15,3396.39,True,False,False,True,2025-05-20 00:00:00+00:00
669,Caleb,Cardoso,caleb.cardoso73@terra.com.br,(42) 99056-1655,novo,,,0,0.0,True,False,False,True,2026-04-23 00:00:00+00:00
670,Juliana,Ferreira,juliana.ferreira543@gmail.com,(11) 900000670,premium,2024-10-17,2026-06-05,7,11046.46,True,True,False,True,2025-07-04 00:00:00+00:00
671,Bárbara,Cavalcante,bárbara.cavalcante91@gmail.com,(33) 90769-8640,regular,2026-03-29,2026-06-01,4,744.35,True,False,True,True,2025-01-28 00:00:00+00:00
672,Maria Isis,Pastor,maria isis.pastor623@gmail.com,(31) 96965-9171,dormant,2025-04-12,2025-04-12,1,466.24,True,True,False,True,2025-02-17 00:00:00+00:00
673,Noah,Fernandes,noah.fernandes859@live.com,(94) 95294-5637,dormant,2024-10-28,2024-10-28,1,268.19,True,False,False,False,2024-08-15 00:00:00+00:00
674,Dom,Nascimento,dom.nascimento917@uol.com.br,(17) 94049-6391,premium,2025-11-25,2026-06-05,5,14903.77,True,True,False,True,2024-05-22 00:00:00+00:00
675,Gabriel,Pastor,gabriel.pastor433@terra.com.br,(13) 91987-6351,novo,,,0,0.0,True,True,False,True,2026-03-06 00:00:00+00:00
676,Ana Julia,Montenegro,ana julia.montenegro643@bol.com.br,(71) 98536-6498,dormant,2024-11-15,2024-11-15,1,269.36,True,False,False,True,2024-04-28 00:00:00+00:00
677,Maria,Rios,maria.rios916@icloud.com,(11) 900000677,novo,,,0,0.0,True,True,False,True,2026-02-12 00:00:00+00:00
678,Sophia,Pimenta,sophia.pimenta247@outlook.com.br,,regular,2026-01-12,2026-04-26,2,1958.94,True,False,False,True,2025-07-08 00:00:00+00:00
679,Dante,Moreira,dante.moreira539@uol.com.br,(46) 97232-4665,dormant,2024-07-08,2024-07-08,1,347.72,True,False,False,True,2024-11-29 00:00:00+00:00
680,Davi Lucas,Porto,davi lucas.porto341@uol.com.br,(65) 94424-9363,premium,2024-09-16,2026-06-19,11,13985.84,True,True,False,True,2025-03-16 00:00:00+00:00
681,Ian,Cassiano,ian.cassiano486@uol.com.br,(11) 900000681,premium,2024-07-02,2026-06-16,15,12105.32,True,False,False,True,2024-01-06 00:00:00+00:00
682,Nathan,Castro,nathan.castro662@bol.com.br,(11) 900000682,novo,,,0,0.0,True,False,False,True,2026-03-04 00:00:00+00:00
683,Daniel,Barros,daniel.barros957@terra.com.br,(21) 91651-6231,regular,2026-03-31,2026-04-19,4,783.62,True,False,False,True,2025-05-31 00:00:00+00:00
684,Melissa,Campos,melissa.campos905@icloud.com,(11) 900000684,regular,2026-01-31,2026-04-04,3,762.18,True,False,False,True,2025-01-19 00:00:00+00:00
685,Heloisa,Souza,heloisa.souza896@uol.com.br,(68) 93212-3476,regular,2025-09-08,2026-05-08,3,1383.93,True,False,False,True,2025-06-19 00:00:00+00:00
686,Thomas,Pastor,thomas.686@exemplo.com.br,(91) 98515-8673,regular,2025-08-10,2026-05-02,3,1256.64,True,False,False,True,2025-04-23 00:00:00+00:00
